,review,rating,bus_id,avg_rating,bus_add,bus_city,lat,lon
349,4.5 Excelente service and food was amazing. My only minus point for the salty meat. I would definitely recommend this place. I will see you soon to try the other dishes.,4,Rumba Cubana,4.6,235 Pavonia Ave, Jersey City,40.7274999,-74.0464528
350,Amazing service for a good rate. Only complaint would be the time it took for them to get to us. Once they made it to our car they had the tire fixed and completed within 30 minutes. Nice guy too,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
351,Don't go here if you're a female this man is going to ignore you if you need air in your tires late at night he only help people get replacement tire and guys who give him money for something on the side it's always like this with him don't spend your money here darkskin older man,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
352,My experience was great! Mr. William got me in and out and has reasonable prices. Great professional services. I would definitely recommend his tire services.,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
353,I had this nail tire in my car today went here and asked to have it patched the short dude with orange beard put a plug in my tire now mine you I asked before I drove off will it be ok his exact words were you good to ride as you want. I …,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
354,The man that owns the shop is very rude and unprofessional. He tried to charge me $10 to use my tap pay after putting air in my tire but I wasn’t going for that and drove off.,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
355,"Called for my size and they had it, came in and he showed me how I needed a new valve stem too )I love seeing proof) it was fast and easy. The used tire was in great condition as well 🙏🏼 thank you again …",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
356,Highly recommend!! Traveling home to St. Louis from spring break in Florida we experienced a rapidly leaking tire outside of Atlanta. Luckily we found this shop and they had it fixed in 20 minutes for a great price!,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
357,"!!!!Take  Advantage of Woman !!!!!! Becareful!!!!

I’m literally so upset, I came to this shop , for two tires for my front tires. …",1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
358,The owner and his business partner was nice!!! Customer service was great. Got us in quick. Very reasonable prices. Check them out if you can!!!!,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
359,"The SLUM -BAGERY IS REAL AT THIS ESTABLISHMENT!!   WHAT I WAS TOLD TO BE A BRAND NEW TIRE BECAUSE HE DIDN'T HAVE ANY USED TIRES IN MY SIZE, OVER PRICE $80 FOR 1 TIRE!    THE NEXT DAY WENT FLAT, ONLY TO FIND OUT IT HAD PREVIOUSLY BEEN …",1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
360,They came out as soon as possible. They were very nice and helped me out alot. Very low prices too. Even checked my tire to make sure it was good before putting it back on there. I highly recommend them.,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
361,If I could rate a 0 star then I would with bells and whistles on. I waited for 2+ hours for my tire to get replaced. Granted it was cold and 2 people in front of me. When it came time for me to pay I received the rudest service from the …,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
362,Was serviced by Marlo & he was perfect. He had a great spirit & gave me information for any future tire problems. Will definitely come back to Tire & Ride specifically based off of his great customer service. Thank you again Marlo!,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
363,"This has been the best tire service I’ve gotten. Honestly, great price and experience with this company. Why you would choose any other service, I’m not quite sure. I’m typing this review as he finishes up replacing my tire.",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
364,Slow and tried to sale me tires I didn't need. Also lied about not having plugs for tires so they could make $10 more to patch tires instead of plug them. Not trustworthy.,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
365,My brother do good work we was there for 20min just because he had 1 person in front of me,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
366,"Amazing Customer Service, timely, fast, reliable, and affordable. After needing two tires after hours and not knowing how I was going to resolve the issue before the next work day, this company delivered and kept me posted, informing me …",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
367,I think you all need to change your phone number I’ve had 4 different people call including myself to make sure it wasn’t my phone and the number didn’t work for any of us.,3,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
368,Joshua was very professional and Marlo changed my tire fast and easy and gave me a great deal on my tires ! I literally rode to them on a flat and they did what needed to be done !,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
369,This is by far the worst experience I’ve ever had. I called in and informed employee the type of tire I needed he confirmed he had it in stock. I arrived and had tire installed. I verified if it was in fact the tire I needed and it was NOT. …,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
370,I had literally called around to every 24hr tire shop in the city and either they were too expensive or nobody was available till the next day ! I called them and then explored my options a bit more before reaching back out .. they …,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
371,Robert was very good and nice! He got to my car fast and had me back on the road in an hour. He came to where my car was stopped off the side of the road. Would definitely recommend!,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
372,"Let me just say, if I could give 10 stars, I would.  I needed emergency tire replacement ASAP, as I had to be at a destination by a certain time and had a small window for delays in order to get where I needed to timely.  Mind you, it was a …",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
373,"I hit a ditch and my tire went totally flat on a Sunday night. We were unable to get it off to get the spare on because I didn’t have a tire iron. These guys came out within 45 minutes and put my spare on, they were super friendly and I really appreciated it as I was in an unfamiliar area.",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
374,It was not a great experience because I had to wait about 15-20 minutes just to get air in my tire and then the guy had an attitude or no apparent reason with me. As a customer. I decided not to tip for air and I left. I've been there …,2,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
375,My experience here is very disappointing I caught a flat an had to get a tow an this location was near by so my car was bought here I'm  already upset 😭because of the flat so I had to wait an 1 hour and 1/2 for them to get me a tire and …,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
376,"If I could give 0 stars I would! We caught a flat, and need a tire. Got a quote over the phone and when we got there and he saw it was all females he tried to charge us more. DO NOT DO BUSINESS WITH THIS MAN IF YOU ARE A WOMAN. BRING A MALE WITH YOU",1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
377,Had a nail in my tire they patched my tire up within 10 min went in at 2 am also I highly recommend this place quick and easy fix,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
378,Joshua helped me out he was very polite and someone arrived faster than I thought,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
379,Bad place to come they give you one price and later they charge you 20 dollars extra I don't recommend this place they're scammers,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
380,Very great service. I caught a flat tire on the way home and they came right out and fixed it for me. The person who changed my tire (Josh) was very nice and informative. Also gave my car a jumpstart due to the battery dying. Recommend everybody to go with this company.,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
381,"This is the place I go whenever I need tires, tires repaired to air in the tires. The service is always great! I used my son's Jeep it drove different like I was riding on the rims I inspected the tires and they were all low on air. Went to …",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
382,"My tire pressure light came back on at 10:30pm, a day after putting air in it. I was told I may need to get it plugged. I called around and got no help from anyone. One place actually told they’re 24/7, but they weren’t gonna bother with my …",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
383,"Bought mom tire here.. They are open 24/7 tho..
Service was good, Inventory may not be much tho.. They may have your tire size or may not.. …",3,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
384,I gave it a 3 only because it's a 24 hr service but the slim guy Marlo is rude and very aggressive. I watched be rude to another customer and handle his property ruff and his approach is unprofessional!,2,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
385,Right on the spot service on a Sunday night at 9:00pm. My spare tire stripped and my rim was bent and not in the best area in Atlanta. They pulled up and was able to recommend someone to fix my rim at the same time. Quick and affordable service,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
386,I needed a tire and the wonderful people at this business took care of me even though they were balls to the wall busy,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
387,If it’s raining don’t come to this place. I pulled up to get my tire fixed and he was sitting on the phone in his car. The place said open but he said he couldn’t fix my tire until the rain stopped… he eventually fixed it but the overall customer service was NOT it! Never coming back.,2,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
388,Went to have air put in my tires the staff friendly and nice as usual. A small wait then it was my turn the staff so helpful and professional I love the fact their open 24 hours!!,4,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
389,"Norman pulled up expeditiously!!! Great prices!!
The service was amazing & he made sure I was safe. I was off the road in 30 min! Thank you",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
390,They lie about arrival times. You are better off just getting the car towed to a tire shop. They made us miss our work meeting due to this unprofessionalism.,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
391,"Amazing team, came at great time and fixed my vehicle in no time. Can’t thank them enough",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
392,"I've been outside waiting for over an hour after I already spoken on the phone twice prior to having my car brought here. ""24 hours""",1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
393,Called for roadside assistance and was literally helped 30 mins later and only waited 10 mins for Will to replace my tire with a brand new tire. And the dispatch woman was nice and respectful and kept me updated when I first called in such …,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
394,Just left tire shop getting two tires sticker price was 54 each they charged me 116  no manger on duty four workers arguing with each other. But the sign says$5 off each tire but I still got cheated,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
395,Customer Service was horrible.  The man refused to help when we pulled up all I needed was to get the tire plugged.  Guy said didn't want to touch it. I thought this was a tire shop to help. He was very rude.,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
396,They will not give you the right arrival time. Save money by towing your car to a tire shop so you don’t have to deal with all the hassle that comes with this business,1,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
397,"Paul got to me in 15 minutes, and for less then AAA charged me. I hope I never have to see them again but I’m happy to know they are around!
I would give 10 stars if I could.",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
398,Great and professional service. They were able to replace all four tires for me. Great used tires for a good price.,5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
399,"My 2nd visit here  had to get my tire plugged, the other tire I visited for the 1st time hasn't given any problems so I'm confident this time will be the same",5,Tire & Ride Mobile,3.9,1192 Pryor Rd SW Suite D, Atlanta,33.7226838,-84.3977059
400,Food was good. Everyone seemed to enjoy their dish. Prices are high for what you get. I had shrimp oreganato over spinach ($38). Didn't even come with a salad.  Attached are some pics of friend's food.,4,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
401,"Patricia’s is always a home run in my book. The food is fabulous. I have been there many times and loved it each time. We feasted on a bunch of appetizers. My all time favorite is the spiedini, a fried cheese brick with the most delicious …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
402,This place is an absolute staple in holmdel. Staff is incredibly friendly and the newly remodeled dining area looks amazing. Patricia’s pie is a must have classic even the situation ordered one to go like last week. Matt the manager is also the boy we go to happy hour at djais.,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
403,Amazing meal. Ivan was our server. Went out of his way to tend for our every need. …,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
404,"I recently dined at Patricia's in Holmdel and had an absolutely fantastic experience. From the moment we walked in, we were greeted warmly and made to feel right at home. The owner went above and beyond to ensure that we were well taken …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
405,"I came here for lunch yesterday. It was my friends birthday, which I didn't mention to anyone. Our waiter, Luca, saw the birthday bag and when he brought our dessert out, he included a candle and sang to her! The food was phenomenal. It was a great experience and I'm looking forward to coming back!",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
406,"Decent food selection for pasta, seafood, meat, and veggies. Quaint setting in a shopping center area, so plenty of free parking. However, I was very disappointed with the service. Took a long time to order the food, then they forgot to …",3,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
407,"Quality of the food has declined from our past experiences. We ordered take out. Clams Oreganata was the only good food this time... Meatballs were smaller and Hard, Paccheri Genovese was dry and smaller portioned, Penne Alla Vodka was well …",2,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
408,"Pretty simple..I've had at least 25 lunches and even more dinners here. Never had a bad dish
Servers are knowledgeable and attentive..can't go wrong for a biz or personal meal here. Enjoy it.",4,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
409,I was honestly rather disappointed with our food and service. It took us well over an hour to get our entrees. We got two pizzas and a pasta dish. Our food came put with another table who sat 20 minutes before us. Our food was steaming when …,1,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
410,"We went to Patricia's of Holmdel last night for dinner with friends and had an incredible experience. One of the best features is that it’s BYOB. Alexis, our waitress, had fantastic recommendations, and the food was amazing. For appetizers, …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
411,"We always like to come here for birthday dinners. 4 of us are gluten free and they offer pizza, pasta and bread (all GF)! This time I had the gluten free pasta with white clam sauce. It was so delicious! My fiancé had the evening special …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
412,"Wow, this restaurant was a home run for us . Enjoyed everything we had. Not to be mixed up with ,  the other name sake restaurant, this is a stand alone Patricia's.  The atmosphere was great . Service was very good too. Now the food …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
413,"Um WOW I was so surprised by the food here. We were in the area and stopped by for a late lunch. We made reservations on a Friday afternoon, they had no tables after 5pm! Our server was tara and she was very sweet and attentive! We had the …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
414,"Love! Delicious! We sat in a newly added room which was decorated very elegantly for a strip mall restaurant. Service was great and we weren't rushed. Had the artichoke hearts oregato for an app, & fish salad. It''s  BYOB, so we bought our …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
415,"We had such a great dinner, I had the lamb chops and my husband had the braised short rib. Everything was fabulous 👌 even the dessert was fanominal. Our server Joseph D and bus boy John were very attentive to our needs and nice & friendly 👍 …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
416,"Great little-big spot which can sometimes create its own challenges but this local high end Italian pulls it off well. Nothing overly fancy but the basics are done very well. Meatballs, chicken Milanese, Steak and the like quite good. The …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
417,"I have gone soooo many times. I have NEVER been disappointed with my meals or desserts. Servers are always professional, kind, and friendly. …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
418,"This was my second time dining at this place and it was amazing. The service, layout/design and food were all really good. I had the skirt steak and it was cooked to perfection. Wish I had taken photos of the place and good.",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
419,"Absolutely love this place! And they have delicious gluten free options too! Highly recommend their watermelon salad with grill chicken (during the summer) or strawberry salad (during the winter). Remember to leave room for dessert, their …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
420,Enjoyed a delicious birthday dinner with my family. Would have been nice if anyone other than our amazing waitress would have walked up to our table during our 2 hours there. Watched the same owners walk back and forth to nearly every table …,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
421,Don’t get me wrong the food was okay not the best I’ve had sorry but this restaurant is overrated again it’s just okay. Won’t be going back so many of the same places if you look for them. Try il colosseo red bank much better food.,3,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
422,"My brother from out of state wanted a small, intimate wedding - and I couldn’t think of a better place than our “go-to” Italian restaurant, and they definitely didn’t disappoint! Alyssa the banquet manager was on top of it ALL! She was …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
423,Excellent food Excellent service. I had frutti di mare it was very tasty and loaded with seafood  Delicious,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
424,"We just had an affair there and it was fabulous! Food was delicious and the service was excellent.  All our family and friends loved Patricias too. We will definitely be having future events there. Would highly recommend them for lunch, dinner or affairs.",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
425,"I really can't say enough good things about Patricia's. It's been my mother's favorite restaurant for a while now, and was the only place we considered for her Repast dinner. We worked with Gianna on extremely short notice and she helped …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
426,"Absolutely amazing..service impeccable! Atmosphere comfortable, classy, beautiful layout of space …I had the angry lobster one of my favorite meals DELICIOUS perfectly cooked! Calamari yum!! Nonas meatballs a must! For dessert tiramisu was perfection along with a gorgeous cappuccino..if you haven’t been here GO!!",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
427,Awesome place to dress up for a fun night out. Get the money bags. They’re delicious. Staff is friendly and engaging!,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
428,I absolutely love eating at Patricia's!! The food is delicious and great quality. I must eat gluten free and they offer pizza and pasta. They mark everything gluten free on the menu with a G. It is so easy!! …,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
429,We are return customers as we had good experiences in the past.  This time we went for a Birthday and something just seemed off.  The meals were not up to par with the standard of the restaurant.  I had Shrimp Fra Diavolo which was in a …,2,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
430,"Phenomenal food. Couldn’t decide what to get but ended up getting the chicken Milanese it was to die for, so thin, so fresh, so delicious! We also tried the strawberry ricotta toast (an Easter special) it was such an interesting combination but absolutely amazing! The service was amazing too, the waiter Kyle was kind & attentive.",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
431,"Excellent dining experience at Patricias for dinner.  New room is very very nice, staff was great and all food was delicious.  Going back again this week!",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
432,Everything was delicious! Great place if you're looking for a BYOB. Would definitely return.,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
433,Carbonara tableside was fantastic!  Dining room with the glass ceiling gave a wonderful open feeling. Highly recommend!,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
434,"We came for lunch and it was lovely. Nonna's meatballs as an appetizer and the pizza Margherita was amazing.  The prices are pretty high, but it's worth it a few times a year.  The staff all rate a 10 in looks and attitudes.  Thank you so much!  🙂🙂🙂 …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
435,"This was our favorite Italian restaurant in the area. The place was clean with good service, and not too expensive.  In addition to their regular menu, there were nightly specials. BYOB was a plus. …",4,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
436,"Excellent food, Excellent service definitely a highly recommended. I had the Sunday sauce and it was excellent. My wife had the Bolognese and it was outstanding.  Everything was perfect.",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
437,GOOD FOOD AND GREAT SERVICE.KATIE WAS WONDERFUL! IT WAS MY 1ST TIME THERE. WILL DEFINITELY GO BACK. ALREADY RECOMMENDED TO FRIENDS.,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
438,"Delicious food ,nice atmosphere  and perfect service",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
439,Patricias of Homedale has in my opinion easy achieved a five star rating from making the reservation to even just being at the restaurant service was absolutely amazing our waitress Katie was on top of things unlike service I’ve had in a …,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
440,"Our waitress was Rosa and she was outstanding! The food and atmosphere was wonderful, but the service we received just made it over the top!!! She was so warm and friendly and we were there for my dad's 86th birthday and she went out of her …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
441,"The food here is absolutely amazing!! The decor is very stylish, modern and sleek. Great service with some of the most talented cooks in New Jersey hands down. A wide selection of vintage wines and spirits. Definitely do yourself a favor and treat yourself, friends, or loved ones to a meal here!!",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
442,We had the best time celebrating our Daughter’s Bridal shower at Patricia’s of Holmdel.The food and service was AMAZING! Thank you to all our servers and especially Alexis and Amanda for allowing us to create a beautiful ambiance for our daughter’s special day!,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
443,Great place for family dinners and celebrations. The menu is well constructed and the food is prepared correctly. Service is friendly and efficient. BYOB.,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
444,"Food and service was excellent!
Best fall off the bone Short Ribs and delicious fresh Pasta & Fish
Burrata was tasty & creamy too...did not take a pic …",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
445,"Some dishes are awesome, some are good, consistency is an issue. Got Nonna's meatballs. Sometimes great, sometimes someone over salted the sauce inedible.",4,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
446,"I had my Baby Shower here this weekend and I have to say was one of the best parties I have had! Staff was great very attentive, helpful and all around very nice and so clean! I will definitely be going back for future parties!",5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
447,"This was a solid experience. Waitress was friendly and helpful. We had the baked clams and eggplant for our appetizer. For dinner we had a butterflied pork chop, chicken francaise, pappardelle bolognese, and pasta with clams. To finish off …",4,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
448,Good food and roomy.   Love that they don't place tables close together.,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
449,Nice atmosphere. Attentive service. Fresh & yummy food. Easy parking.,5,Patricias of Holmdel,4.5,2132 NJ-35, Holmdel,40.412299,-74.145973
450,I LOVED this meal!  My friend and I enjoyed savory brunches and then split something sweet. Everything was delicious!  It was crowded but the hostesses are a great team and have everything very well managed. The food came out quickly and all was exactly what we ordered. Highly recommend!,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
451,Great options for brunch. The lemon ricotta pancakes were really nice. The place gets a little crowded in summers but usually there is not a longer wait. The price is a bit in the higher side.,4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
452,Very nice atmosphere. Decor is colorful and floral. Food presentation is beautiful. Food taste was pretty good and portions are medium. The salmon roll was very creative and tasty - a bit messy to eat but I would recommend trying it. We’ve …,4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
453,"Food is decent, the best brunch item is the ricotta on toast (has a candied orange or something similar) and lemon ricotta pancakes. It’s pretty inside. Service is okay - the staff isn’t bubbly.",4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
454,We had a baby shower for my daughter-in-law this past Saturday at Over Easy in Holmdel. Chris was a pleasure to plan with; he made sure our menu and the set up was perfect. Brian was at the event—there was nothing to ask for because he took …,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
455,Amazing breakfast food here. Definitely don't miss the lemon ricotta pancakes! Breakfast sushi roll was also really good and different.,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
456,Really cutely decorated restaurant. The food is great with lots of variety on the menu. I had an avocado egg Benedict toast and it tasted really good.,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
457,I recently discovered a fantastic brunch spot in New Jersey that left me thoroughly impressed. The standout for me was the beet avocado toast—a delightful blend of flavors and textures that made for a perfect start to the meal I should have …,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
458,"Popular place, so we just sat at the counter. I had the Reuben sandwich with fries. I asked for no Russian dressing and for mustard instead. It arrived with a creamy white dressing that I can only describe as mayo (I don't like mayo). I …",3,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
459,Super cute brunch spot with seasonally changing decor. Good food and good service. Definitely recommend the pistachio shaken espresso as well as the chicken and waffles,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
460,"Not being from the area, I had to do a quick google search for restaurants in the area. Closest was Easy Over Kitchen so I figured I would give it a try. The atmosphere was was welcoming, food was delicious and latte perfect. I wish they were in my area because I would definitely be a regular! Highly recommend !",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
461,"I took my boyfriend and his girls there for Fathers Day.  We had a reservation and were seated immediately, even though clearly there was a long wait.  We have been there before and really enjoy the food and coffee.  I am particular about …",4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
462,"my husband and I went on the Sunday morning for breakfast. I ordered Steak and Eggs, it was good, beef was cooked well to the standards I ordered. We paid our bill on credit card. We were planning to come back try the hamburger next time. …",3,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
463,4/2023: Cute and clean little breakfast place. Service was very good. Menu is creative. The food is good but the 4oz of ice coffees for $6 is a stretch. OEK gets very busy on the weekends so get here early. Enjoy!,4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
